experiment_id,mode,difficulty,threads,affinity,found,nonce,total_hashes,elapsed_s,cpu_time_s,memory_mb,hashes_per_second
exp_001,sequential,20,1,false,true,143773,143732,0.217738,0.21875,7.82812,660115
