experiment_id,mode,difficulty,threads,affinity,found,nonce,total_hashes,elapsed_s,cpu_time_s,memory_mb,hashes_per_second
exp_001,concurrent,24,10,true,true,12912720851597965425,13118495,21.4092,20.9375,7.96484,612750
