experiment_id,mode,difficulty,threads,affinity,found,nonce,total_hashes,elapsed_s,cpu_time_s,memory_mb,hashes_per_second
exp_001,parallel,20,24,false,true,13066443718877647677,1145071,0.397337,4.59375,8.09375,2.88186e+06
