experiment_id,mode,difficulty,threads,affinity,found,nonce,total_hashes,elapsed_s,cpu_time_s,memory_mb,hashes_per_second
exp_001,parallel,22,8,false,true,143773,1054076,0.325417,2.57812,7.99219,3.23916e+06
